2024-06-08 15:45:36,437: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-08 15:45:38,904: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-08 15:45:38,906: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 15:45:38,907: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-08 15:45:38,907: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 15:45:38,910: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:45:38[0m
2024-06-08 15:45:38,911: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,925: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,927: root: INFO: [32mNew market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-06-08 15:45:38,938: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:45:38[0m
2024-06-08 15:45:38,938: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,939: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,941: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,942: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-08 15:45:38,942: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-08 15:45:38,942: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-06-08 15:45:38,942: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-06-08 15:45:38,956: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:45:38,958: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-08 15:45:38,958: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-08 15:45:38,961: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-08 15:45:38,961: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,961: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,963: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,963: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,963: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,965: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,967: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,967: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,968: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,968: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,969: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,970: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,971: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-08 15:45:38,972: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,973: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,973: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,974: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,974: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,975: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,977: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-08 15:45:38,977: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-08 15:45:38,978: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,978: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,979: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,980: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,980: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,982: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,986: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-06-08 15:45:38,987: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,988: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,991: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 15:45:38,991: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,991: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,992: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,993: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:45:38,993: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:38,996: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:45:39,006: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-06-08 15:45:39,006: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
