2024-06-08 16:02:10,987: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-08 16:02:13,225: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-08 16:02:13,227: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 16:02:13,229: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-08 16:02:13,229: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 16:02:13,232: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 16:02:13[0m
2024-06-08 16:02:13,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:13,248: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,273: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-06-08 16:02:14,289: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 16:02:14[0m
2024-06-08 16:02:14,289: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:02:14,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,292: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-08 16:02:14,292: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-08 16:02:14,293: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-06-08 16:02:14,293: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-06-08 16:02:14,302: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 16:02:14,305: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-08 16:02:14,305: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-08 16:02:14,307: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-08 16:02:14,308: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:02:14,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,311: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,315: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:02:14,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,320: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:02:14,320: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,321: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,321: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:02:14,321: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:02:14,328: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-08 16:02:14,330: root: INFO: Getting historical prices for SPY, 1 bars, 
