2024-06-08 16:11:48,947: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-08 16:11:51,673: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-08 16:11:51,677: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 16:11:51,678: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-08 16:11:51,678: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 16:11:51,684: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 16:11:51[0m
2024-06-08 16:11:56,052: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,052: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,053: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,055: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,056: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 16:11:56,058: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-06-08 16:11:56,058: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-06-08 16:11:56,074: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,074: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,080: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,083: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,083: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,083: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,088: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,089: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,089: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,090: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,100: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 16:11:56,102: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-06-08 16:11:56,102: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-06-08 16:11:56,105: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-08 16:11:56,105: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,105: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,106: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,107: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,107: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,109: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,114: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,114: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,118: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,119: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,119: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,121: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,125: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-08 16:11:56,130: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,130: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,133: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,134: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,134: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,136: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,149: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-08 16:11:56,150: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-08 16:11:56,150: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,157: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,157: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,162: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,170: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-06-08 16:11:56,171: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,173: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,176: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 16:11:56,177: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,177: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,183: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,184: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,187: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,190: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-06-08 16:11:56,190: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 16:11:56,200: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,201: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,205: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,206: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,206: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,206: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,207: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,208: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,208: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,209: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,216: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 16:11:56,220: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-06-08 16:11:56,221: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-06-08 16:11:56,227: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,229: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,236: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,236: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,239: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,239: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,239: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,243: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 16:11:56,248: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-06-08 16:11:56,248: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-06-08 16:11:56,253: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,255: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,256: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,256: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,257: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,266: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 16:11:56,269: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-06-08 16:11:56,270: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-06-08 16:11:56,279: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,280: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,284: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,284: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 16:11:56[0m
2024-06-08 16:11:56,285: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,285: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,288: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,289: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,293: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 16:11:56,300: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-06-08 16:11:56,300: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-06-08 16:11:56,303: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-08 16:11:56,303: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,303: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,304: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,305: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,306: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,308: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,314: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,320: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-08 16:11:56,322: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,324: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,324: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,325: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,334: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-08 16:11:56,334: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-08 16:11:56,335: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,336: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,336: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,336: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,337: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,340: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-06-08 16:11:56,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,347: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 16:11:56,348: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,350: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,352: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,352: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,354: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,360: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-06-08 16:11:56,361: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 16:11:56,367: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,374: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,387: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-06-08 16:11:56,389: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-06-08 16:11:56,389: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,390: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,391: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 16:11:56,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,392: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 16:11:56,401: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-06-08 16:11:56,401: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-08 16:11:56,401: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-06-08 16:11:57,648: root: INFO: Backtesting finished
2024-06-08 16:12:08,632: backtest_stats: INFO: Backtest took 0:00:19.688400 for a speed of 0.000
