2024-06-08 15:32:30,977: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-08 15:32:33,170: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-08 15:32:33,173: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 15:32:33,174: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-08 15:32:33,175: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 15:32:33,178: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:33[0m
2024-06-08 15:32:33,179: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-06-08 15:32:33,186: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:33[0m
2024-06-08 15:32:33,186: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-08 15:32:33,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:32:35,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:32:35,302: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-06-08 15:32:35,302: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-06-08 15:32:35,309: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,312: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-08 15:32:35,312: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-08 15:32:35,315: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-08 15:32:35,317: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-08 15:32:35,321: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-08 15:32:35,321: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-08 15:32:35,326: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-06-08 15:32:35,326: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:32:35,328: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:32:35,329: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 15:32:35,330: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-06-08 15:32:35,331: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 15:32:35,342: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,342: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,346: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,348: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-06-08 15:32:35,348: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-06-08 15:32:35,358: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,358: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,363: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,364: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-06-08 15:32:35,365: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-06-08 15:32:35,370: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,372: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,378: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,380: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-06-08 15:32:35,380: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-06-08 15:32:35,382: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,382: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,387: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,394: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-06-08 15:32:35,395: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-06-08 15:32:35,398: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,399: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,410: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,413: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-06-08 15:32:35,413: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-06-08 15:32:35,426: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-08 15:32:35,431: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-08 15:32:35,440: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-08 15:32:35,441: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-08 15:32:35,445: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-06-08 15:32:35,445: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:32:35,447: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-08 15:32:35,450: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-08 15:32:35,459: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-06-08 15:32:35,460: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-08 15:32:35,467: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,467: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,476: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,478: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-06-08 15:32:35,479: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-06-08 15:32:35,481: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,481: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,483: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,490: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-06-08 15:32:35,491: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-06-08 15:32:35,494: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,494: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,496: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-08 15:32:35,500: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-06-08 15:32:35,500: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-06-08 15:32:35,510: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,510: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-08 15:32:35[0m
2024-06-08 15:32:35,513: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
